DIA,MES,HR,TEMP
26,8,83.72,32.53
26,8,83.65,32.53
26,8,83.6,32.53
26,8,83.57,32.53
26,8,83.53,32.53
26,8,83.48,32.53
26,8,83.43,32.53
26,8,83.35,32.53
26,8,83.27,32.53
26,8,83.18,32.53
26,8,83.1,32.53
26,8,83.03,32.53
26,8,82.98,32.53
26,8,82.97,32.55
26,8,82.98,32.55
26,8,83.12,32.55
26,8,83.27,32.55
26,8,83.4,32.55
26,8,83.52,32.55
26,8,83.63,32.55
26,8,83.75,32.55
26,8,83.87,32.53
26,8,83.98,32.53
26,8,84.1,32.53
26,8,84.18,32.53
26,8,84.23,32.57
26,8,84.28,32.57
26,8,84.35,32.57
26,8,84.42,32.57
26,8,84.48,32.55
26,8,84.55,32.55
26,8,84.62,32.55
26,8,84.7,32.55
26,8,84.78,32.57
26,8,84.88,32.57
26,8,85.02,32.57
26,8,85.15,32.57
26,8,85.3,32.53
26,8,85.52,32.53
26,8,85.75,32.53
26,8,85.98,32.53
26,8,86.23,32.53
26,8,86.5,32.53
26,8,86.75,32.53
26,8,86.97,32.53
26,8,87.22,32.53
26,8,87.33,32.53
26,8,87.43,32.53
26,8,87.5,32.53
26,8,87.55,32.55
26,8,87.67,32.55
26,8,87.63,32.55
26,8,87.62,32.55
26,8,87.6,32.55
26,8,87.58,32.55
26,8,87.6,32.55
26,8,87.62,32.55
26,8,87.67,32.57
26,8,87.72,32.57
26,8,87.77,32.57
26,8,87.83,32.57
26,8,87.92,32.55
26,8,88,32.55
26,8,88.08,32.55
26,8,88.18,32.55
26,8,88.32,32.57
26,8,88.47,32.57
26,8,88.63,32.57
26,8,88.8,32.57
26,8,88.95,32.57
26,8,89.08,32.57
26,8,89.18,32.57
26,8,89.25,32.57
26,8,89.32,32.55
26,8,89.35,32.55
26,8,89.37,32.55
26,8,89.37,32.55
26,8,89.37,32.57
26,8,89.4,32.57
26,8,89.43,32.57
26,8,89.47,32.57
26,8,89.5,32.57
26,8,89.57,32.57
26,8,89.63,32.57
26,8,89.72,32.57
26,8,89.82,32.57
26,8,89.92,32.57
26,8,90.02,32.57
26,8,90.12,32.57
26,8,90.25,32.57
26,8,90.37,32.57
26,8,90.47,32.57
26,8,90.5,32.57
26,8,90.52,32.59
26,8,90.53,32.59
26,8,90.52,32.59
26,8,90.53,32.59
26,8,90.52,32.57
26,8,90.5,32.57
26,8,90.43,32.57
26,8,90.4,32.57
26,8,90.37,32.57
26,8,90.38,32.57
26,8,90.42,32.57
26,8,90.48,32.57
26,8,90.57,32.57
26,8,90.65,32.57
26,8,90.75,32.57
26,8,90.83,32.57
26,8,90.93,32.57
26,8,91.02,32.57
26,8,91.12,32.57
26,8,91.22,32.57
26,8,91.33,32.59
26,8,91.47,32.59
26,8,91.6,32.59
26,8,91.75,32.59
26,8,91.9,32.57
26,8,92.05,32.57
26,8,92.22,32.57
26,8,92.4,32.57
26,8,92.58,32.59
26,8,92.78,32.59
26,8,92.98,32.59
26,8,93.18,32.59
26,8,93.38,32.59
26,8,93.58,32.59
26,8,93.8,32.59
26,8,94,32.59
26,8,94.22,32.57
26,8,94.43,32.57
26,8,94.68,32.57
26,8,94.95,32.57
26,8,95.2,32.57
26,8,95.47,32.57
26,8,95.72,32.57
26,8,95.97,32.57
26,8,96.18,32.61
26,8,96.38,32.61
26,8,96.57,32.61
26,8,96.75,32.61
26,8,96.92,32.59
26,8,97.07,32.59
26,8,97.23,32.59
26,8,97.38,32.59
26,8,97.52,32.59
26,8,97.65,32.59
26,8,97.77,32.59
26,8,97.85,32.59
26,8,97.77,32.59
26,8,97.67,32.59
26,8,97.6,32.59
26,8,97.57,32.59
26,8,97.53,32.59
26,8,97.48,32.59
26,8,97.42,32.59
26,8,97.32,32.59
26,8,97.25,32.59
26,8,97.22,32.59
26,8,97.23,32.59
26,8,97.22,32.59
26,8,97.2,32.59
26,8,97.15,32.59
26,8,97.12,32.59
26,8,97.08,32.59
26,8,96.98,32.59
26,8,96.88,32.59
26,8,96.75,32.59
26,8,96.63,32.59
26,8,96.53,32.61
26,8,96.45,32.61
26,8,96.38,32.61
26,8,96.4,32.61
26,8,96.38,32.61
26,8,96.37,32.61
26,8,96.33,32.61
26,8,96.32,32.61
26,8,96.25,32.59
26,8,96.22,32.59
26,8,96.2,32.59
26,8,96.18,32.59
26,8,96.2,32.59
26,8,96.18,32.59
26,8,96.15,32.59
26,8,96.12,32.59
26,8,95.93,32.61
26,8,95.78,32.61
26,8,95.77,32.61
26,8,95.57,32.61
26,8,95.35,32.61
26,8,95.15,32.61
26,8,94.95,32.61
26,8,94.75,32.61
26,8,94.57,32.59
26,8,94.35,32.59
26,8,94.13,32.59
26,8,93.93,32.59
26,8,93.77,32.61
26,8,93.62,32.61
26,8,93.52,32.61
26,8,93.45,32.61
26,8,93.35,32.59
26,8,93.23,32.59
26,8,93.1,32.59
26,8,92.95,32.59
26,8,92.82,32.59
26,8,92.82,32.59
26,8,92.83,32.59
26,8,92.88,32.59
26,8,93.05,32.61
26,8,93.27,32.61
26,8,93.47,32.61
26,8,93.7,32.61
26,8,93.95,32.63
26,8,94.22,32.63
26,8,94.52,32.63
26,8,94.83,32.63
26,8,95.15,32.59
26,8,95.45,32.59
26,8,95.78,32.59
26,8,96.13,32.59
26,8,96.47,32.59
26,8,96.78,32.59
26,8,97.08,32.59
26,8,97.37,32.59
26,8,97.7,32.61
26,8,98.03,32.61
26,8,98.38,32.61
26,8,98.73,32.61
26,8,99.07,32.57
26,8,99.4,32.57
26,8,99.72,32.57
26,8,99.95,32.57
26,8,100.17,32.59
26,8,100.38,32.59
26,8,100.55,32.59
26,8,100.58,32.59
26,8,100.67,32.59
26,8,100.72,32.59
26,8,100.73,32.59
26,8,100.72,32.59
26,8,100.68,32.59
26,8,100.68,32.59
26,8,100.72,32.59
26,8,100.77,32.59
26,8,101,32.61
26,8,101.2,32.61
26,8,101.27,32.61
26,8,101.53,32.61
26,8,101.83,32.59
26,8,102.12,32.59
26,8,102.38,32.59
26,8,102.63,32.59
26,8,102.87,32.61
26,8,103.08,32.61
26,8,103.28,32.61
26,8,103.47,32.61
26,8,103.68,32.61
26,8,103.88,32.61
26,8,104.05,32.61
26,8,104.18,32.61
26,8,104.37,32.61
26,8,104.58,32.61
26,8,104.8,32.61
26,8,104.98,32.61
26,8,105.15,32.61
26,8,105.23,32.61
26,8,105.33,32.61
26,8,105.43,32.61
26,8,105.55,32.63
26,8,105.67,32.63
26,8,105.8,32.63
26,8,105.92,32.63
26,8,106.03,32.61
26,8,106.13,32.61
26,8,106.25,32.61
26,8,106.33,32.61
26,8,106.4,32.61
26,8,106.45,32.61
26,8,106.47,32.61
26,8,106.45,32.61
26,8,106.45,32.61
26,8,106.43,32.61
26,8,106.37,32.61
26,8,106.3,32.61
26,8,106.27,32.61
26,8,106.22,32.61
26,8,106.15,32.61
26,8,106.12,32.61
26,8,106.13,32.59
26,8,106.4,32.59
26,8,106.63,32.59
26,8,106.82,32.59
26,8,107.02,32.63
26,8,107.23,32.63
26,8,107.52,32.63
26,8,107.9,32.63
26,8,108.25,32.63
26,8,108.6,32.63
26,8,108.93,32.63
26,8,109.28,32.63
26,8,109.62,32.61
26,8,109.9,32.61
26,8,110.17,32.61
26,8,110.42,32.61
26,8,110.63,32.61
26,8,110.85,32.61
26,8,111.07,32.61
26,8,111.28,32.61
26,8,111.48,32.61
26,8,111.7,32.61
26,8,111.92,32.61
26,8,112.15,32.61
26,8,112.38,32.61
26,8,112.67,32.61
26,8,112.97,32.61
26,8,113.28,32.61
26,8,113.57,32.63
26,8,113.85,32.63
26,8,114.13,32.63
26,8,114.43,32.63
26,8,114.73,32.61
26,8,115,32.61
26,8,115.25,32.61
26,8,115.55,32.61
26,8,115.85,32.63
26,8,116.1,32.63
26,8,116.33,32.63
26,8,116.57,32.63
26,8,116.82,32.61
26,8,117.05,32.61
26,8,117.27,32.61
26,8,117.48,32.61
26,8,117.68,32.63
26,8,117.9,32.63
26,8,118.1,32.63
26,8,118.28,32.63
26,8,118.45,32.61
26,8,118.62,32.61
26,8,118.77,32.61
26,8,118.92,32.61
26,8,119.07,32.63
26,8,119.23,32.63
26,8,119.45,32.63
26,8,119.68,32.63
26,8,119.9,32.63
26,8,120.13,32.63
26,8,120.38,32.63
26,8,120.6,32.63
26,8,120.75,32.65
26,8,120.63,32.65
26,8,120.55,32.65
26,8,120.52,32.65
26,8,120.5,32.63
26,8,120.48,32.63
26,8,120.47,32.63
26,8,120.5,32.63
26,8,120.53,32.61
26,8,120.57,32.61
26,8,120.6,32.61
26,8,120.6,32.61
26,8,120.57,32.63
26,8,120.57,32.63
26,8,120.55,32.63
26,8,120.55,32.63
26,8,120.57,32.65
26,8,120.62,32.65
26,8,120.68,32.65
26,8,120.78,32.65
26,8,120.9,32.63
26,8,121.03,32.63
26,8,121.17,32.63
26,8,121.28,32.63
26,8,121.4,32.61
26,8,121.53,32.61
26,8,121.67,32.61
