DIA,MES,ANNO,HR,TEMP
9,11,2018,94.9,31.61
9,11,2018,95.25,31.61
9,11,2018,95.58,31.61
9,11,2018,95.93,31.61
9,11,2018,96.25,31.61
9,11,2018,96.6,31.61
9,11,2018,96.98,31.61
9,11,2018,97.45,31.61
9,11,2018,97.93,31.61
9,11,2018,98.37,31.61
9,11,2018,98.82,31.61
9,11,2018,99.25,31.61
9,11,2018,99.65,31.61
9,11,2018,99.9,31.61
9,11,2018,100.2,31.61
9,11,2018,100.4,31.61
9,11,2018,100.6,31.61
9,11,2018,100.77,31.61
9,11,2018,100.97,31.61
9,11,2018,101.1,31.61
9,11,2018,101.28,31.61
9,11,2018,101.5,31.61
9,11,2018,101.73,31.61
9,11,2018,101.93,31.61
9,11,2018,102.1,31.61
9,11,2018,102.12,31.61
9,11,2018,102.1,31.61
9,11,2018,102.07,31.57
9,11,2018,102,31.57
9,11,2018,101.93,31.57
9,11,2018,101.87,31.57
9,11,2018,101.8,31.57
9,11,2018,101.72,31.57
9,11,2018,101.63,31.57
9,11,2018,101.52,31.57
9,11,2018,101.38,31.57
9,11,2018,101.17,31.57
9,11,2018,100.9,31.57
9,11,2018,100.65,31.57
9,11,2018,100.5,31.61
9,11,2018,100.37,31.61
9,11,2018,100.2,31.61
9,11,2018,100.05,31.61
9,11,2018,99.87,31.59
9,11,2018,99.68,31.59
9,11,2018,99.52,31.59
9,11,2018,99.32,31.59
9,11,2018,99.1,31.61
9,11,2018,98.87,31.61
9,11,2018,98.65,31.61
9,11,2018,98.38,31.61
9,11,2018,98.08,31.61
9,11,2018,97.77,31.61
9,11,2018,97.45,31.61
9,11,2018,97.13,31.61
9,11,2018,96.77,31.61
9,11,2018,96.35,31.61
9,11,2018,95.95,31.61
9,11,2018,95.58,31.61
9,11,2018,95.2,31.61
9,11,2018,94.75,31.61
9,11,2018,94.35,31.61
9,11,2018,93.95,31.61
9,11,2018,93.52,31.61
9,11,2018,93.1,31.61
9,11,2018,92.7,31.61
9,11,2018,92.27,31.61
9,11,2018,91.88,31.59
9,11,2018,91.5,31.59
9,11,2018,91.18,31.59
9,11,2018,90.83,31.59
9,11,2018,90.6,31.61
9,11,2018,90.35,31.61
9,11,2018,90.22,31.61
9,11,2018,90,31.61
9,11,2018,89.73,31.57
9,11,2018,89.37,31.57
9,11,2018,89.05,31.57
9,11,2018,88.68,31.57
9,11,2018,88.37,31.59
9,11,2018,88,31.59
9,11,2018,87.6,31.59
9,11,2018,87.18,31.59
9,11,2018,86.82,31.59
9,11,2018,86.48,31.59
9,11,2018,86.12,31.59
9,11,2018,85.83,31.59
9,11,2018,85.57,31.61
9,11,2018,85.28,31.61
9,11,2018,85,31.61
9,11,2018,84.7,31.61
9,11,2018,84.38,31.61
9,11,2018,84.05,31.61
9,11,2018,83.67,31.61
9,11,2018,83.33,31.61
9,11,2018,82.95,31.59
