DIA,MES,HR,TEMP
27,8,88.38,34.21
27,8,88.38,34.18
27,8,88.4,34.18
27,8,88.4,34.18
27,8,88.43,34.18
27,8,88.47,34.18
27,8,88.5,34.18
27,8,88.55,34.18
27,8,88.6,34.18
27,8,88.63,34.21
27,8,88.67,34.21
27,8,88.7,34.21
27,8,88.73,34.21
27,8,88.75,34.21
27,8,88.77,34.21
27,8,88.78,34.21
27,8,88.8,34.21
27,8,88.8,34.21
27,8,88.78,34.21
27,8,88.75,34.21
27,8,88.72,34.21
27,8,88.67,34.18
27,8,88.62,34.18
27,8,88.55,34.18
27,8,88.48,34.18
27,8,88.4,34.21
27,8,88.33,34.21
27,8,88.27,34.21
27,8,88.2,34.21
27,8,88.15,34.21
27,8,88.12,34.21
27,8,88.1,34.21
27,8,88.08,34.21
27,8,88.07,34.23
27,8,88.07,34.23
27,8,88.07,34.23
27,8,88.07,34.23
27,8,88.05,34.21
27,8,88.03,34.21
27,8,88,34.21
27,8,87.97,34.21
27,8,87.95,34.23
27,8,87.93,34.23
27,8,87.92,34.23
27,8,87.9,34.23
27,8,87.88,34.21
27,8,87.9,34.21
27,8,87.92,34.21
27,8,87.95,34.21
27,8,87.98,34.23
27,8,88.02,34.23
27,8,88.05,34.23
27,8,88.08,34.23
27,8,88.12,34.21
27,8,88.13,34.21
27,8,88.15,34.21
27,8,88.15,34.21
27,8,88.15,34.18
27,8,88.17,34.18
27,8,88.18,34.18
27,8,88.18,34.18
27,8,88.18,34.18
27,8,88.15,34.18
27,8,88.13,34.18
27,8,88.12,34.18
27,8,88.08,34.21
27,8,88.05,34.21
27,8,88,34.21
27,8,87.95,34.21
27,8,87.92,34.18
27,8,87.87,34.18
27,8,87.83,34.18
27,8,87.8,34.18
27,8,87.77,34.23
27,8,87.73,34.23
27,8,87.7,34.23
27,8,87.67,34.23
27,8,87.63,34.21
27,8,87.62,34.21
27,8,87.62,34.21
27,8,87.63,34.21
27,8,87.67,34.23
27,8,87.7,34.23
27,8,87.75,34.23
27,8,87.8,34.23
27,8,87.87,34.23
27,8,87.93,34.23
27,8,88,34.23
27,8,88.07,34.23
27,8,88.12,34.21
27,8,88.17,34.21
27,8,88.2,34.21
27,8,88.23,34.21
27,8,88.27,34.23
27,8,88.28,34.23
27,8,88.3,34.23
27,8,88.32,34.23
27,8,88.33,34.23
27,8,88.33,34.23
27,8,88.33,34.23
27,8,88.33,34.23
27,8,88.3,34.25
27,8,88.27,34.25
27,8,88.23,34.25
27,8,88.2,34.25
27,8,88.15,34.23
27,8,88.1,34.23
27,8,88.05,34.23
27,8,88,34.23
27,8,87.95,34.23
27,8,87.92,34.23
27,8,87.88,34.23
27,8,87.85,34.23
27,8,87.82,34.23
27,8,87.8,34.23
27,8,87.78,34.23
27,8,87.77,34.23
27,8,87.75,34.21
27,8,87.72,34.21
27,8,87.68,34.21
27,8,87.65,34.21
27,8,87.62,34.18
27,8,87.6,34.18
27,8,87.58,34.18
27,8,87.57,34.18
27,8,87.57,34.23
27,8,87.55,34.23
27,8,87.55,34.23
27,8,87.55,34.23
27,8,87.55,34.21
27,8,87.57,34.21
27,8,87.57,34.21
27,8,87.57,34.21
27,8,87.57,34.23
27,8,87.57,34.23
27,8,87.57,34.23
27,8,87.57,34.23
27,8,87.58,34.21
27,8,87.6,34.21
27,8,87.62,34.21
27,8,87.6,34.21
27,8,87.58,34.21
27,8,87.57,34.21
27,8,87.55,34.21
27,8,87.53,34.21
27,8,87.52,34.23
27,8,87.48,34.23
27,8,87.45,34.23
27,8,87.42,34.23
27,8,87.4,34.23
27,8,87.38,34.23
27,8,87.37,34.23
27,8,87.35,34.23
27,8,87.35,34.23
27,8,87.35,34.23
27,8,87.35,34.23
27,8,87.35,34.23
27,8,87.35,34.23
27,8,87.37,34.23
27,8,87.38,34.23
27,8,87.4,34.23
27,8,87.43,34.23
27,8,87.47,34.23
27,8,87.5,34.23
27,8,87.52,34.23
27,8,87.55,34.21
27,8,87.57,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.21
27,8,87.58,34.23
27,8,87.58,34.23
27,8,87.6,34.23
27,8,87.62,34.23
27,8,87.63,34.23
27,8,87.65,34.23
27,8,87.67,34.23
27,8,87.68,34.23
27,8,87.7,34.18
27,8,87.73,34.18
27,8,87.77,34.18
27,8,87.8,34.18
27,8,87.83,34.21
27,8,87.85,34.21
27,8,87.87,34.21
27,8,87.87,34.21
27,8,87.87,34.21
27,8,87.85,34.21
27,8,87.83,34.21
27,8,87.8,34.21
27,8,87.75,34.21
27,8,87.7,34.21
27,8,87.65,34.21
27,8,87.63,34.21
27,8,87.63,34.23
27,8,87.65,34.23
27,8,87.68,34.23
27,8,87.73,34.23
27,8,87.78,34.21
27,8,87.83,34.21
27,8,87.88,34.21
27,8,87.93,34.21
27,8,87.97,34.23
27,8,87.98,34.23
27,8,87.97,34.23
27,8,87.95,34.23
27,8,87.9,34.18
27,8,87.85,34.18
27,8,87.8,34.18
27,8,87.77,34.18
27,8,87.73,34.21
27,8,87.72,34.21
27,8,87.7,34.21
27,8,87.68,34.21
27,8,87.67,34.23
27,8,87.65,34.23
27,8,87.63,34.23
27,8,87.63,34.23
27,8,87.62,34.23
27,8,87.58,34.23
27,8,87.55,34.23
27,8,87.53,34.23
27,8,87.53,34.23
